\jose.lozano.IntUser\PMP_NOV25_OCT29_31102025(3).IntPrj\Study Cases.IntPrjfolder\CNDC.IntCase\ASCII Result Export.ComRes: 
'\jose.lozano.IntUser\PMP_NOV25_OCT29_31102025(3).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SIN.ElmNet\sym_ANG01.ElmSym':
  1   m:Psum:bus1      : in MW     ( Total Active Power )
'\jose.lozano.IntUser\PMP_NOV25_OCT29_31102025(3).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SIN.ElmNet\sym_ANG02.ElmSym':
  2   m:Psum:bus1      : in MW     ( Total Active Power )
'\jose.lozano.IntUser\PMP_NOV25_OCT29_31102025(3).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SIN.ElmNet\sym_ANG03.ElmSym':
  3   m:Psum:bus1      : in MW     ( Total Active Power )
'\jose.lozano.IntUser\PMP_NOV25_OCT29_31102025(3).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SIN.ElmNet\sym_ARJ08.ElmSym':
  4   m:Psum:bus1      : in MW     ( Total Active Power )
'\jose.lozano.IntUser\PMP_NOV25_OCT29_31102025(3).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SIN.ElmNet\sym_BOT01.ElmSym':
  5   m:Psum:bus1      : in MW     ( Total Active Power )
'\jose.lozano.IntUser\PMP_NOV25_OCT29_31102025(3).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SIN.ElmNet\sym_BOT02.ElmSym':
  6   m:Psum:bus1      : in MW     ( Total Active Power )
'\jose.lozano.IntUser\PMP_NOV25_OCT29_31102025(3).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SIN.ElmNet\sym_BOT03.ElmSym':
  7   m:Psum:bus1      : in MW     ( Total Active Power )
'\jose.lozano.IntUser\PMP_NOV25_OCT29_31102025(3).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SIN.ElmNet\sym_BUL01.ElmSym':
  8   m:Psum:bus1      : in MW     ( Total Active Power )
'\jose.lozano.IntUser\PMP_NOV25_OCT29_31102025(3).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SIN.ElmNet\sym_CAH01.ElmSym':
  9   m:Psum:bus1      : in MW     ( Total Active Power )
'\jose.lozano.IntUser\PMP_NOV25_OCT29_31102025(3).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SIN.ElmNet\sym_CAH02.ElmSym':
  10  m:Psum:bus1      : in MW     ( Total Active Power )
'\jose.lozano.IntUser\PMP_NOV25_OCT29_31102025(3).IntPrj\Network Model.IntPrjfolder\Network Data.IntPrjfolder\SIN.ElmNet\sym_CHJ01.ElmSym':
  11  m:Psum:bus1      : in MW     ( Total Active Power )
